chr	st	en	ID	blank	dir	Mll34_ChIP-seq_WT_rep1	Mll34_ChIP-seq_WT_rep2	Mll34_ChIP-seq_dKO_rep1	Mll334_ChIP-seq_dKO_rep2	
chr3	57539825	57541625	13.7498789885376	0	+	5.90272	4.89787	4.28915	3.88882	
chr3	59366565	59368365	11.4847531948293	0	+	4.87809	6.53049	3.36235	1.72162	
chr3	59683435	59685235	17.6812674733438	0	+	7.26146	6.40491	3.72876	1.55958	
chr3	59909975	59911775	17.0571004555647	0	+	10.0903	6.71887	6.33674	2.97738	
chr3	60658950	60660750	14.0458681650797	0	+	12.741	7.69217	5.04353	3.46348	
chr3	61599270	61601070	13.6934117942855	0	+	18.3987	9.29339	4.5478	1.55958	
chr3	62741885	62743685	12.6436376759042	0	+	8.75384	2.32335	2.37089	1.43806	
chr3	63099040	63100840	12.3097277200944	0	+	31.2733	22.8881	7.2851	4.33442	
chr3	63099645	63101445	9.14230123690201	0	+	9.26615	10.0155	4.78488	2.89636	
chr3	64068500	64070300	18.0917395097688	0	+	34.0576	21.1927	17.2644	6.58265	
chr3	64125180	64126980	20.516747955107	0	+	22.1853	13.2494	10.8845	3.60526	
chr3	65279985	65281785	11.0280579065674	0	+	16.2158	10.8946	7.6084	6.09654	
chr3	65778210	65780010	13.7048979881764	0	+	12.1618	6.90725	7.15577	5.32688	
chr3	67306980	67308780	16.5589948805844	0	+	18.5546	17.5193	7.67306	5.71171	
chr3	68293940	68295740	20.5127439150577	0	+	3.71983	1.8524	1.55185	2.08619	
chr3	68297490	68299290	9.80098323876796	0	+	8.84294	8.13172	8.57831	7.43333	
chr3	68299125	68300925	7.73042678977953	0	+	4.72217	4.74089	5.32372	3.5445	
chr3	68338165	68339965	14.0095915373142	0	+	23.2768	21.1927	14.3115	6.88646	
chr3	68368195	68369995	19.7356419923048	0	+	53.3695	41.7261	21.6829	10.7145	
chr3	68847245	68849045	5.64137840949392	0	+	5.41268	5.65139	6.35829	6.46112	
chr3	68929285	68931085	6.4068859555341	0	+	3.16297	3.32804	3.92274	3.26094	
chr3	72661945	72663745	10.879164104093	0	+	5.81362	5.05485	2.78041	1.4178	
chr3	72671225	72673025	15.6014536543288	0	+	13.877	8.94803	4.33226	1.88365	
chr3	73238040	73239840	13.4693506605091	0	+	11.2931	6.90725	4.89265	2.28874	
chr3	75359285	75361085	13.2072397637946	0	+	4.54398	4.11295	3.03905	3.20018	
chr3	75451390	75453190	14.2867543346955	0	+	9.44435	5.5258	4.35381	2.77484	
chr3	75455210	75457010	21.7565450152713	0	+	31.7856	20.7846	12.5873	4.94205	
chr3	78842335	78844135	11.2560299978407	0	+	24.3459	21.8834	17.6092	9.27647	
chr3	79021765	79023565	13.6342394472099	0	+	23.2768	9.41898	10.0008	4.92179	
chr3	79238100	79239900	11.2114587224713	0	+	13.1419	8.3515	5.84101	2.87611	
chr3	79370100	79371900	5.36323797572424	0	+	3.63073	3.7362	3.81498	3.17992	
chr3	79431095	79432895	10.1488623355374	0	+	3.87575	3.29664	2.93128	2.1267	
chr3	79432585	79434385	10.3382206179576	0	+	3.653	3.95597	3.47012	2.87611	
chr3	80824965	80826765	15.7833305568013	0	+	18.8441	9.92133	8.96627	3.82806	
chr3	80840725	80842525	5.44525822967889	0	+	5.63542	6.18513	4.74178	4.73951	
chr3	80905540	80907340	14.7238268564572	0	+	18.8219	15.4785	6.27208	4.75976	
chr3	83389625	83391425	13.8313859067236	0	+	18.02	9.95272	7.97481	3.01789	
chr3	83391930	83393730	11.894081282826	0	+	7.86286	6.75027	3.18992	2.06594	
chr3	83673515	83675315	17.3172567225969	0	+	2.09379	1.91519	0.948356	0.789918	
chr3	83746905	83748705	15.1434803110521	0	+	7.72922	5.65139	2.88817	1.17475	
chr3	83783900	83785700	16.7746373134776	0	+	20.047	17.9903	10.7768	8.42579	
chr3	83984160	83985960	18.3332343954871	0	+	21.4725	12.3389	8.66452	5.77247	
chr3	83992760	83994560	6.04696083930156	0	+	6.92734	5.49441	6.44451	6.01553	
chr3	83994675	83996475	12.2127543930809	0	+	15.503	15.8239	4.00896	3.50399	
chr3	83996040	83997840	6.15686435968908	0	+	6.41503	5.36882	2.47866	2.41026	
chr3	83997330	83999130	14.235154944337	0	+	19.5569	18.7752	5.94878	4.11162	
chr3	84442285	84444085	12.7887266282047	0	+	35.8841	26.7185	12.6735	7.83841	
chr3	84448830	84450630	11.7286751746372	0	+	13.721	7.3782	6.48761	5.63069	
chr3	85141425	85143225	14.0788425476292	0	+	11.4045	7.06424	4.41847	1.78238	
chr3	85377575	85379375	7.60700303732244	0	+	1.89332	2.32335	2.54332	2.32924	
chr3	85805055	85806855	8.77238676815066	0	+	5.10084	2.85709	2.90973	2.24823	
chr3	86027930	86029730	6.43889877008111	0	+	5.30131	4.45832	5.1513	5.00281	
chr3	86495980	86497780	11.3084639315438	0	+	7.08326	6.78167	2.34934	1.72162	
chr3	86651035	86652835	14.7055490360594	0	+	14.8348	6.24792	4.00896	2.91662	
chr3	86955305	86957105	12.271321140332	0	+	5.85817	4.6153	2.71575	2.89636	
chr3	86997265	86999065	18.5155425020147	0	+	40.584	28.1628	11.7251	7.10926	
chr3	87228190	87229990	17.2358771929176	0	+	0.423214	0.690725	0.754374	0.465849	
chr3	87282155	87283955	15.1854293780413	0	+	31.1619	20.4392	3.21148	2.79509	
chr3	87687700	87689500	3.62730152808886	0	+	2.07152	2.13497	2.24157	3.48374	
chr3	87712920	87714720	12.4763428716512	0	+	19.2005	21.1299	5.25906	4.21289	
chr3	87775510	87777310	5.93407618082665	0	+	2.82885	2.57452	2.62953	2.91662	
chr3	87776975	87778775	16.2937072811636	0	+	22.0071	19.9682	10.1302	5.04332	
chr3	87778165	87779965	14.5591593206856	0	+	21.9848	19.8427	10.0655	5.46866	
chr3	87791135	87792935	7.9800198206176	0	+	2.8734	3.42223	2.78041	3.15967	
chr3	87791595	87793395	4.24860787876273	0	+	2.20517	2.7629	1.87516	2.10645	
chr3	87885590	87887390	11.1314074441138	0	+	5.54633	6.31072	3.81498	3.30145	
chr3	87980270	87982070	9.94512658291027	0	+	4.47716	4.11295	3.70721	3.01789	
chr3	88034200	88036000	18.231356498861	0	+	12.6073	10.6434	3.42701	3.17992	
chr3	88084710	88086510	23.1555034050412	0	+	27.1525	16.389	6.22897	2.45077	
chr3	88097990	88099790	6.99749419383898	0	+	1.96015	1.8838	1.68118	1.53933	
chr3	88099125	88100925	11.4477896031	0	+	4.18759	3.20245	2.99594	2.79509	
chr3	88101065	88102865	9.04182173795209	0	+	2.45018	2.41754	2.75885	3.13942	
chr3	88135790	88137590	5.3533414373521	0	+	2.33881	2.04078	2.50021	2.51153	
chr3	88137050	88138850	8.50463542682633	0	+	6.19228	6.62468	5.02197	3.58501	
chr3	88140390	88142190	12.7784719774755	0	+	12.2732	14.2541	4.72022	4.59773	
chr3	88336520	88338320	5.40331196298007	0	+	3.67528	4.74089	4.09517	2.97738	
chr3	88355670	88357470	13.9984312307201	0	+	5.10084	4.86647	5.1513	3.86857	
chr3	88365380	88367180	6.88650767506046	0	+	2.0047	1.94659	1.61652	1.84314	
chr3	88366870	88368670	4.89872437874342	0	+	2.0047	2.54312	1.76739	1.80263	
chr3	88369995	88371795	5.01079569472446	0	+	6.37048	4.20714	1.89671	1.6406	
chr3	88383520	88385320	6.03693191094178	0	+	2.56156	4.17575	1.8536	2.3495	
chr3	88384275	88386075	4.78688849650647	0	+	1.64831	2.48033	1.14234	2.1267	
chr3	88449595	88451395	15.3243164035323	0	+	19.1783	13.7517	3.0606	2.43052	
chr3	88489130	88490930	9.33787385362747	0	+	3.98712	4.42692	3.49167	3.20018	
chr3	88574275	88576075	10.8562181732558	0	+	0.311842	0.251173	0.129321	0.14178	
chr3	88904615	88906415	11.642810735602	0	+	4.03167	2.57452	3.40546	2.87611	
chr3	89027235	89029035	4.21141234783494	0	+	2.38336	2.54312	1.68118	1.66085	
chr3	89027535	89029335	4.21141234783494	0	+	3.27434	2.7315	1.98293	2.18746	
chr3	89027735	89029535	4.2681909970262	0	+	3.89802	2.91988	1.93982	2.30899	
chr3	89028145	89029945	8.70871705795173	0	+	10.6026	9.45038	4.00896	3.68628	
chr3	89028880	89030680	15.0558070653866	0	+	14.5006	14.2227	5.43149	4.82052	
chr3	89029500	89031300	7.52924600798801	0	+	15.5253	15.7611	6.27208	4.9623	
chr3	89032560	89034360	6.70903878087268	0	+	4.16531	3.64201	2.43555	2.02543	
chr3	89123520	89125320	11.5805456210946	0	+	2.45018	3.61061	4.11673	4.2534	
chr3	89140015	89141815	11.3840627961867	0	+	10.0903	8.13172	8.77229	7.00799	
chr3	89183185	89184985	4.01296764334704	0	+	3.34116	2.88849	2.67264	2.91662	
chr3	89188315	89190115	15.5040778760972	0	+	2.58383	1.8524	1.5303	1.195	
chr3	89196895	89198695	12.3606361819157	0	+	4.72217	5.24323	5.90567	3.44323	
chr3	89214090	89215890	4.77840448349975	0	+	2.58383	2.16637	2.71575	2.47102	
chr3	89214600	89216400	11.8316240973823	0	+	3.00704	2.22916	3.29769	3.42298	
chr3	89220740	89222540	14.7555910621899	0	+	4.43261	5.05485	3.53478	3.22043	
chr3	89223185	89224985	14.2356460682705	0	+	10.1794	10.8632	7.75927	5.00281	
chr3	89575320	89577120	3.00969401850124	0	+	3.02932	3.20245	2.78041	2.00518	
chr3	89578025	89579825	3.28943975061567	0	+	1.44784	1.8524	1.72428	2.75458	
chr3	89604390	89606190	22.0345988734943	0	+	21.8957	14.2855	3.68565	1.70136	
chr3	89667825	89669625	13.2961594130845	0	+	32.0306	23.2649	9.7422	5.95476	
chr3	89675165	89676965	4.82684733321922	0	+	3.27434	3.23385	1.25011	1.47856	
chr3	89881955	89883755	11.6727258201203	0	+	6.6155	4.83508	3.81498	2.6128	
chr3	89885555	89887355	13.443358270326	0	+	7.95196	4.45832	2.47866	2.95713	
chr3	90191605	90193405	4.60004727437858	0	+	4.12076	4.17575	5.4746	4.39518	
chr3	90192065	90193865	9.53614088582445	0	+	5.90272	5.96535	7.65151	6.01553	
chr3	90235560	90237360	3.69057110763264	0	+	2.76203	3.26525	2.95283	3.13942	
chr3	90249600	90251400	19.6281804627016	0	+	23.9895	20.4078	13.2339	8.93214	
chr3	90279640	90281440	10.7784360705349	0	+	2.62838	2.57452	3.68565	2.91662	
chr3	90316440	90318240	11.8011487942812	0	+	8.30835	5.93396	2.54332	1.29627	
chr3	90317625	90319425	8.80997741201835	0	+	6.57095	5.5572	3.77187	2.47102	
chr3	90318430	90320230	8.97684586010837	0	+	5.39041	3.7048	2.99594	2.10645	
chr3	90416500	90418300	13.4337896946458	0	+	4.65535	5.08625	4.61246	3.40272	
chr3	90416980	90418780	4.36530736455754	0	+	4.18759	5.40022	4.39692	3.15967	
chr3	90833345	90835145	13.1181487306442	0	+	16.639	5.99675	2.11225	1.60009	
chr3	91767405	91769205	16.0429881636414	0	+	26.1501	20.0624	18.2558	8.06121	
chr3	92077900	92079700	9.27461019985165	0	+	0	0	0	0	
chr3	92966120	92967920	11.7356666746153	0	+	12.3846	11.397	5.90567	3.7673	
chr3	93359275	93361075	12.1932292292005	0	+	7.306	8.06893	5.21596	4.07111	
chr3	93512075	93513875	14.8414266617578	0	+	2.0047	1.31866	0.36641	0.303814	
chr3	94461420	94463220	11.4966936858011	0	+	1.09145	0.345363	0.538838	0.830426	
chr3	94561560	94563360	13.6920415735944	0	+	1.02462	0.502346	0.517285	0.870935	
chr3	94817305	94819105	12.1811702019362	0	+	3.18524	3.98737	3.42701	3.11916	
chr3	94964680	94966480	11.1274802029298	0	+	10.068	7.28401	3.12526	3.17992	
chr3	94966065	94967865	5.39413612314685	0	+	11.0704	7.94334	2.4571	1.96467	
chr3	94966950	94968750	10.7296850140052	0	+	14.6343	11.7423	3.25458	2.04568	
chr3	94967915	94969715	6.3277571344469	0	+	13.5428	10.5179	2.95283	1.49882	
chr3	95021320	95023120	12.4157438554264	0	+	5.6577	6.24792	5.56081	5.1851	
chr3	95030615	95032415	6.97393871370823	0	+	5.03402	4.99206	4.37537	2.5723	
chr3	95031920	95033720	5.9419746063226	0	+	8.66474	8.94803	7.30665	5.44841	
chr3	95033415	95035215	11.0874564462137	0	+	10.7363	7.84915	4.2676	2.95713	
chr3	95036090	95037890	5.89595976601285	0	+	4.789	3.04547	2.02603	1.53933	
chr3	95122260	95124060	4.19474106799961	0	+	2.42791	1.91519	1.63807	1.68111	
chr3	95146700	95148500	15.5192222451678	0	+	7.23918	5.5572	1.61652	1.96467	
chr3	95238090	95239890	11.9448303743208	0	+	7.19463	4.96066	4.50469	4.13188	
chr3	95428915	95430715	13.169519063993	0	+	2.53928	2.22916	3.16837	2.3495	
chr3	95448670	95450470	13.4742314915644	0	+	14.2111	13.1552	3.9443	2.30899	
chr3	95462645	95464445	10.3079041496853	0	+	6.05864	5.71418	8.92316	6.46112	
chr3	95463375	95465175	5.92843122955197	0	+	4.29896	2.85709	5.84101	5.24586	
chr3	95469740	95471540	18.7861328320743	0	+	9.11023	7.78636	4.63401	3.26094	
chr3	95480410	95482210	4.61509776019129	0	+	3.22979	4.26994	3.12526	3.2812	
chr3	95480780	95482580	5.84225464451799	0	+	3.00704	4.01877	2.7373	3.42298	
chr3	95481130	95482930	4.59514242811656	0	+	1.98242	3.13966	1.78894	2.51153	
chr3	95504665	95506465	20.0470792531562	0	+	22.8981	19.3717	12.3286	8.30426	
chr3	95557655	95559455	7.93598876883546	0	+	2.45018	3.20245	2.60798	4.43569	
chr3	95621015	95622815	7.09391688380612	0	+	4.29896	3.83039	4.18139	4.84078	
chr3	95733115	95734915	10.2422692198854	0	+	2.53928	2.57452	3.83653	4.699	
chr3	95847785	95849585	14.5347177313022	0	+	0.534586	0.470949	0.581945	0.668392	
chr3	96212785	96214585	14.1356499431593	0	+	3.09614	3.32804	3.75032	3.26094	
chr3	96253835	96255635	15.9468949749662	0	+	0	0	0	0	
chr3	96289335	96291135	20.2039613528689	0	+	0.55686	0.910501	0.905249	1.21526	
chr3	96291750	96293550	19.4211023820653	0	+	0.534586	0.219776	0.581945	0.749409	
chr3	96360050	96361850	6.90023521711371	0	+	5.52405	5.46301	7.09111	4.17239	
chr3	96361705	96363505	3.91232364035649	0	+	3.9203	4.74089	6.57383	4.59773	
chr3	96362035	96363835	3.91232364035649	0	+	1.93787	3.23385	3.64255	3.50399	
chr3	96362530	96364330	4.04359861050401	0	+	1.87105	2.63731	2.88817	3.50399	
chr3	96362910	96364710	4.04359861050401	0	+	2.11607	2.91988	2.93128	3.74704	
chr3	96363170	96364970	4.04359861050401	0	+	2.09379	2.88849	3.29769	3.44323	
chr3	96363440	96365240	4.04359861050401	0	+	2.31654	3.04547	3.31924	3.66603	
chr3	96365810	96367610	6.22151819843005	0	+	2.7843	3.10826	3.49167	2.79509	
chr3	96380355	96382155	17.9833716432207	0	+	34.3249	24.8347	12.8028	7.089	
chr3	96382150	96383950	4.01556154331241	0	+	2.0047	2.35475	1.91826	2.39001	
chr3	96478770	96480570	19.4047298414863	0	+	32.142	24.6777	12.3717	5.26612	
chr3	96481740	96483540	10.3015112530996	0	+	12.8078	10.1411	6.78936	4.43569	
chr3	96482470	96484270	11.6183305086008	0	+	13.8324	10.2981	7.02645	4.33442	
chr3	96483100	96484900	11.3762468779962	0	+	15.0352	10.5807	6.96179	4.19264	
chr3	96483595	96485395	10.3158804937143	0	+	10.9813	7.72356	3.72876	2.36975	
chr3	96483850	96485650	10.1325105455369	0	+	6.92734	4.80368	2.39244	2.02543	
chr3	96963380	96965180	14.9467570129392	0	+	16.6613	15.7925	6.98335	4.73951	
chr3	97343510	97345310	11.9929241076668	0	+	7.35055	4.05016	2.69419	1.8634	
chr3	97614800	97616600	11.8228465017654	0	+	13.2087	12.6842	3.10371	2.24823	
chr3	98269100	98270900	13.4980209256646	0	+	0	0	0	0	
chr3	98538015	98539815	13.4506880314085	0	+	8.19698	11.3028	6.25053	2.6128	
chr3	99784285	99786085	16.3641890675317	0	+	0.423214	0.470949	0.883695	0.303814	
chr3	100968100	100969900	17.8642506431005	0	+	16.2158	10.4237	2.56487	1.9039	
chr3	101374360	101376160	12.5238105842311	0	+	12.2509	15.8239	5.4746	5.73197	
chr3	101517195	101518995	17.5050005428061	0	+	31.0282	23.0137	13.4063	8.26375	
chr3	101965020	101966820	10.1789558472834	0	+	3.07387	2.16637	1.96137	1.49882	
chr3	101967460	101969260	11.4389463693481	0	+	18.1091	15.7925	5.90567	4.09137	
chr3	101969185	101970985	6.66992970308484	0	+	8.93204	6.05954	5.36683	4.67874	
chr3	102520475	102522275	12.228598501848	0	+	11.5381	12.4017	2.90973	1.72162	
chr3	102888190	102889990	3.9715774948003	0	+	11.85	8.10032	2.95283	1.60009	
chr3	102889350	102891150	14.1951277859095	0	+	22.0294	13.1866	4.15983	1.9039	
chr3	102911420	102913220	12.4418506236392	0	+	23.2545	15.7925	6.0781	3.09891	
chr3	102932520	102934320	12.2414166164331	0	+	9.46662	7.59798	5.62547	2.63306	
chr3	102948255	102950055	17.6703783118148	0	+	16.8172	10.9574	4.05206	2.18746	
chr3	102950460	102952260	17.6703783118148	0	+	20.537	13.8145	9.37579	5.10408	
chr3	103009810	103011610	14.8277940781187	0	+	6.39275	3.45363	3.44857	2.32924	
chr3	103182310	103184110	11.0649529280303	0	+	14.6788	9.88993	3.83653	2.81535	
chr3	103486345	103488145	11.603171953876	0	+	19.2005	21.5381	14.5055	11.3424	
chr3	103718320	103720120	5.84938270033189	0	+	2.9625	4.11295	4.24605	3.68628	
chr3	104022375	104024175	4.39017046919797	0	+	3.51936	2.7315	4.76333	5.02307	
chr3	104299630	104301430	11.469882165521	0	+	10.5581	5.93396	1.31477	1.13424	
chr3	104301240	104303040	2.60948751117798	0	+	1.26964	1.06748	1.14234	0.688646	
chr3	104314215	104316015	8.70538769862413	0	+	2.73975	4.11295	3.9443	3.74704	
chr3	104596655	104598455	13.4544335182396	0	+	7.17236	7.53518	7.15577	4.11162	
chr3	104597835	104599635	4.4159746675175	0	+	5.30131	5.96535	3.85808	3.52425	
chr3	104598390	104600190	6.54613463531505	0	+	5.39041	5.33742	3.70721	3.56476	
chr3	104598915	104600715	6.54613463531505	0	+	5.34586	5.14904	3.29769	3.01789	
chr3	104613910	104615710	11.4723882161163	0	+	12.2286	10.2981	6.76781	5.02307	
chr3	104617485	104619285	21.5880048610655	0	+	34.9263	25.0231	15.4539	6.17756	
chr3	104854260	104856060	9.59408185342447	0	+	3.45253	3.64201	4.5909	3.0584	
chr3	105488945	105490745	3.78578907536149	0	+	3.9203	3.45363	4.67712	4.43569	
chr3	106349365	106351165	9.73796490529096	0	+	5.92499	4.26994	4.28915	3.78755	
chr3	106350945	106352745	11.1910798066709	0	+	9.24388	4.01877	3.96585	2.5723	
chr3	106523395	106525195	9.56911117907397	0	+	3.36343	2.54312	3.9874	3.2812	
chr3	106524725	106526525	13.0342141601902	0	+	3.34116	3.32804	3.92274	3.03814	
chr3	107497945	107499745	3.73274371178481	0	+	3.05159	2.98268	3.62099	4.31417	
chr3	107542495	107544295	12.1772923995035	0	+	6.03636	4.55251	7.88859	3.92933	
chr3	107799000	107800800	16.4568002414607	0	+	18.1314	7.56658	2.09069	1.07348	
chr3	107819325	107821125	6.53745614172162	0	+	6.6155	5.46301	4.33226	3.50399	
chr3	107819595	107821395	14.0950158192489	0	+	6.7046	5.61999	4.33226	3.7673	
chr3	108001935	108003735	5.61682590644554	0	+	4.96719	4.39552	3.49167	2.95713	
chr3	108002410	108004210	11.1738048140458	0	+	5.7468	4.67809	3.96585	3.3217	
chr3	108011735	108013535	7.10891247054203	0	+	4.63308	4.83508	4.2676	4.49645	
chr3	108235615	108237415	16.4822165718536	0	+	16.8172	19.9054	11.6605	8.9524	
chr3	108236685	108238485	7.10531401230729	0	+	10.3799	13.1866	7.65151	5.12434	
chr3	108245970	108247770	10.3817174062515	0	+	2.45018	1.8524	2.04759	2.75458	
chr3	108364130	108365930	8.54301858743565	0	+	3.51936	3.07687	3.44857	3.40272	
chr3	108681830	108683630	11.5676045151877	0	+	4.5217	2.7943	3.0175	2.3495	
chr3	108684040	108685840	3.61812823588386	0	+	15.3025	8.13172	5.64703	3.5445	
chr3	109370855	109372655	12.0542096737105	0	+	6.4373	3.13966	2.95283	1.45831	
chr3	111173195	111174995	13.1497215160197	0	+	13.1864	10.2353	11.2941	4.13188	
chr3	111890465	111892265	15.4235279704173	0	+	17.9754	8.03753	4.80644	2.20772	
chr3	112754510	112756310	13.3667166754867	0	+	8.5311	4.80368	2.50021	0.891189	
chr3	115392140	115393940	12.577676766324	0	+	6.57095	2.70011	1.98293	0.931698	
chr3	116359090	116360890	13.5022489605022	0	+	18.0423	6.40491	5.49615	1.68111	
chr3	116425535	116427335	16.0632838970155	0	+	11.204	11.1144	2.54332	2.08619	
chr3	116543195	116544995	14.0917895446084	0	+	4.98947	0.816312	1.01302	0.648137	
chr3	116562670	116564470	11.4537903929639	0	+	18.5323	13.2808	5.86256	3.13942	
chr3	116564505	116566305	7.22256758897553	0	+	3.96484	2.54312	2.60798	2.65331	
chr3	117830600	117832400	14.556984466001	0	+	10.7585	3.83039	1.83205	1.21526	
chr3	117897190	117898990	15.2121808325219	0	+	27.4421	19.1833	14.1176	4.71925	
chr3	118797460	118799260	17.9660284758671	0	+	19.3119	10.4551	5.1944	2.85586	
chr3	118860720	118862520	12.2531743944307	0	+	10.6026	5.11765	2.22001	1.57984	
chr3	120581165	120582965	11.1357672497163	0	+	16.9954	11.0516	2.26312	1.70136	
chr3	121089730	121091530	12.204830839078	0	+	16.7726	10.7376	5.1944	2.91662	
chr3	121261745	121263545	12.3056647597633	0	+	19.0446	13.6261	2.17691	1.195	
chr3	121279560	121281360	18.8933743755811	0	+	31.4515	22.7939	10.3888	6.6029	
chr3	121304800	121306600	12.1649406923333	0	+	18.3541	14.1599	3.90119	2.47102	
chr3	121496555	121498355	13.635652151139	0	+	26.8852	12.2761	5.69013	2.30899	
chr3	121516575	121518375	6.64897100407244	0	+	6.5264	6.02815	6.09965	4.57747	
chr3	121847580	121849380	19.2437360061245	0	+	7.95196	4.39552	5.02197	3.78755	
chr3	121976850	121978650	8.4273935744035	0	+	2.62838	3.29664	3.92274	2.91662	
chr3	122122650	122124450	5.44056883082579	0	+	8.04106	7.59798	5.30217	2.97738	
chr3	122136595	122138395	16.9580690628319	0	+	33.4116	24.6777	9.16025	5.56993	
chr3	122267245	122269045	12.4781616802495	0	+	9.80074	3.6734	4.20294	1.8634	
chr3	122332560	122334360	13.0245510236462	0	+	10.6472	6.75027	4.82799	3.40272	
chr3	122639255	122641055	16.3831520564659	0	+	14.9016	6.34211	3.9874	1.72162	
chr3	122958410	122960210	10.9419114527938	0	+	5.18994	4.55251	7.75927	5.38764	
chr3	123208020	123209820	4.53277510112095	0	+	1.42556	1.09888	2.09069	2.26848	
chr3	126299960	126301760	7.73211446148098	0	+	1.89332	2.26056	3.12526	3.78755	
chr3	126959485	126961285	11.5699082456583	0	+	14.4784	14.0343	5.1513	2.55204	
chr3	127246805	127248605	15.2698815784781	0	+	11.6272	7.84915	7.09111	5.00281	
chr3	127247345	127249145	4.1853143951318	0	+	11.5604	7.75496	6.87558	4.98256	
chr3	127247475	127249275	4.1853143951318	0	+	11.3377	7.69217	6.76781	4.9623	
chr3	127912100	127913900	18.4059251292833	0	+	0.289567	0.376759	0.711267	0.42534	
chr3	128638775	128640575	11.9323867928067	0	+	0.289567	0.596535	0.474178	0.810172	
chr3	129234585	129236385	14.3866997198883	0	+	9.97893	10.3923	6.16431	5.77247	
chr3	129246490	129248290	18.4576224195323	0	+	25.4596	18.21	5.77635	2.67357	
chr3	129276510	129278310	16.1744936410063	0	+	38.6238	27.9116	14.6133	7.57511	
chr3	129352855	129354655	12.5966481116887	0	+	12.8301	7.88055	3.44857	3.17992	
chr3	130431200	130433000	4.3695719072783	0	+	1.33646	0.753518	1.8536	2.02543	
chr3	130431725	130433525	4.3695719072783	0	+	2.22744	1.35005	3.64255	3.72679	
chr3	130786780	130788580	15.3197264092773	0	+	32.6766	22.5742	6.59538	4.65849	
chr3	130845775	130847575	10.9502282987527	0	+	6.77142	6.4677	6.4014	2.59255	
chr3	131227385	131229185	8.49503966489149	0	+	4.32123	3.89318	4.03051	4.71925	
chr3	132345630	132347430	7.16619810153208	0	+	2.20517	3.95597	3.85808	3.36221	
