chr	st	en	ID	blank	dir	WT_ChIP_Set1A_1	WT_ChIP_Set1A_2	
chr2	30633560	30635360	14.6838642819786	0	+	3.61058	3.07462
chr2	30662990	30664790	8.41561268828284	0	+	3.4062	3.69686
chr2	30670890	30672690	9.51743003898217	0	+	1.49873	1.4275
chr2	30792485	30794285	10.9451351643073	0	+	2.17997	2.8184
chr2	30793505	30795305	10.5020764249214	0	+	3.20183	3.40404
chr2	30837260	30839060	6.42214979019982	0	+	5.92679	7.61334
chr2	30897585	30899385	10.581971957619	0	+	2.72496	2.08635
chr2	30915930	30917730	12.8871667158363	0	+	2.92933	2.8184
chr2	30921640	30923440	16.590885856618	0	+	1.90747	2.855
chr2	30943590	30945390	13.4895374292293	0	+	2.04372	1.97654
chr2	30949520	30951320	11.0284948174831	0	+	2.38434	2.59878
chr2	30964695	30966495	10.9188389473957	0	+	1.49873	0.915065
chr2	30981490	30983290	12.0592030955828	0	+	1.9756	1.3909
chr2	30984395	30986195	13.5120375553049	0	+	1.63498	1.68372
chr2	30991035	30992835	11.0911672877294	0	+	1.22623	2.04975
chr2	31018940	31020740	17.0823171526478	0	+	3.6787	3.33084
chr2	31023915	31025715	9.7280980325697	0	+	2.11185	1.90333
chr2	31046030	31047830	9.5802786757354	0	+	1.9756	1.3909
chr2	31047300	31049100	6.91313060889092	0	+	1.08999	0.805257
chr2	31101455	31103255	8.42130551837533	0	+	3.9512	3.22103
chr2	31308800	31310600	11.5475091303107	0	+	3.47433	3.00141
chr2	31357315	31359115	11.290123745182	0	+	2.17997	2.855
chr2	31400535	31402335	13.7975513517608	0	+	1.83935	1.86673
chr2	31555490	31557290	9.02516371776995	0	+	1.90747	1.79353
chr2	31602265	31604065	8.00906426006227	0	+	1.02186	2.01314
chr2	31604230	31606030	9.98564042180831	0	+	1.22623	1.3543
chr2	31614295	31616095	8.40406470927686	0	+	3.6787	5.05116
chr2	31614760	31616560	5.54569924537615	0	+	2.92933	4.90475
chr2	31725390	31727190	7.65484062538727	0	+	0.817489	0.732052
chr2	31829430	31831230	12.5873692390354	0	+	10.8999	12.0056
chr2	31863415	31865215	7.60449284283357	0	+	2.31622	2.56218
chr2	32030940	32032740	15.4412977194097	0	+	2.92933	2.52558
chr2	32036420	32038220	8.97070711724561	0	+	1.83935	2.34257
chr2	32037490	32039290	4.59600510105897	0	+	1.90747	2.67199
chr2	32051815	32053615	9.0329025611845	0	+	0.749365	1.83013
chr2	32091555	32093355	7.56651577792396	0	+	14.9873	9.55328
chr2	32143345	32145145	5.89332815684369	0	+	6.74428	6.95449
chr2	32308790	32310590	10.6518683174114	0	+	1.49873	1.72032
chr2	32356560	32358360	7.80266091187308	0	+	2.24809	2.19616
chr2	32364560	32366360	8.10668663121194	0	+	2.99746	2.855
chr2	32369280	32371080	7.74474912133208	0	+	2.24809	2.48898
chr2	32392255	32394055	13.1048945809897	0	+	3.26996	4.09949
chr2	32479560	32481360	5.52302615604328	0	+	2.31622	1.50071
chr2	32481575	32483375	11.952388936746	0	+	2.38434	2.19616
chr2	32483605	32485405	11.2045541381619	0	+	3.81495	3.80667
chr2	32484345	32486145	10.280682548804	0	+	2.86121	2.59878
chr2	32485350	32487150	8.27571506262592	0	+	2.65684	2.23276
chr2	32636455	32638255	8.3771215830327	0	+	3.4062	2.855
chr2	32733840	32735640	9.72138668045628	0	+	1.43061	2.08635
chr2	32752685	32754485	9.51554741397567	0	+	2.17997	1.64712
chr2	32758520	32760320	9.85600771868624	0	+	1.9756	1.28109
chr2	32762485	32764285	14.3615942140628	0	+	3.54245	3.51385
chr2	32816555	32818355	9.52450933232324	0	+	11.1723	12.1155
chr2	33014530	33016330	9.82765904614759	0	+	1.83935	1.61051
chr2	33070285	33072085	8.50720595017169	0	+	1.83935	2.19616
chr2	33281400	33283200	14.2406131828112	0	+	1.90747	2.30596
chr2	33296135	33297935	10.4248297393021	0	+	1.90747	1.79353
chr2	33298550	33300350	11.3018051496483	0	+	1.63498	2.23276
chr2	33304050	33305850	8.63192577973134	0	+	1.49873	1.68372
chr2	33315940	33317740	8.64126580552731	0	+	1.77123	1.24449
chr2	33322650	33324450	5.89546232393572	0	+	6.47179	7.57674
chr2	33333455	33335255	12.5413304666149	0	+	2.17997	2.30596
chr2	33435500	33437300	10.0025314091589	0	+	2.72496	1.57391
chr2	33436495	33438295	8.29226239479569	0	+	1.83935	1.24449
chr2	33492950	33494750	12.8186898940517	0	+	1.83935	1.64712
chr2	33494415	33496215	4.19727920083879	0	+	2.31622	2.04975
chr2	34104475	34106275	9.9470358958896	0	+	3.88307	3.29423
chr2	34523205	34525005	11.430408658343	0	+	2.72496	2.30596
chr2	34627115	34628915	7.20302127933904	0	+	8.788	11.42
chr2	34627485	34629285	6.6608214322972	0	+	4.08744	5.6734
chr2	34680740	34682540	8.58493564435614	0	+	8.58363	10.0657
chr2	34725235	34727035	5.50480071456916	0	+	11.3767	13.0305
chr2	34792730	34794530	8.56587816610602	0	+	2.52059	2.26936
chr2	34797695	34799495	5.7456903825856	0	+	2.92933	2.04975
chr2	34799360	34801160	7.10910070949207	0	+	2.11185	2.12295
chr2	34800730	34802530	12.9886632470739	0	+	2.38434	1.97654
chr2	34964615	34966415	7.12021638697344	0	+	3.6787	5.6368
chr2	35055085	35056885	6.9979338857161	0	+	9.19675	12.6645
chr2	35300475	35302275	10.4741316890615	0	+	2.24809	2.63539
chr2	35342090	35343890	8.37756270965159	0	+	2.11185	2.41577
chr2	35345750	35347550	8.92056137918577	0	+	1.83935	2.08635
chr2	35468210	35470010	13.6891668461306	0	+	2.99746	3.03802
chr2	35516870	35518670	8.09435562928534	0	+	2.99746	3.36744
chr2	35695795	35697595	8.53601612530872	0	+	1.08999	1.13468
chr2	35700120	35701920	8.42394995615667	0	+	1.83935	1.57391
chr2	35878150	35879950	9.25912160395599	0	+	0.613117	0.915065
chr2	35932165	35933965	8.28418246924341	0	+	0.749365	1.28109
chr2	35991475	35993275	9.16903036036553	0	+	5.04118	5.96622
chr2	36053230	36055030	7.7412262788877	0	+	2.65684	2.855
chr2	37285250	37287050	8.32474693618516	0	+	5.6543	8.63821
chr2	37298135	37299935	7.58993684240239	0	+	8.58363	12.8475
chr2	37615545	37617345	8.57154505128796	0	+	1.77123	1.75692
chr2	37620180	37621980	4.6246738846121	0	+	1.83935	1.75692
chr2	38141575	38143375	5.58274562439918	0	+	5.17743	5.89302
chr2	38388720	38390520	8.33518633190138	0	+	1.43061	1.24449
chr2	38400340	38402140	12.9844184749289	0	+	1.08999	1.75692
chr2	38402935	38404735	10.9118422451867	0	+	1.49873	1.06148
chr2	38410925	38412725	14.5638363406233	0	+	0.885613	1.72032
chr2	38439000	38440800	7.87847628404339	0	+	2.31622	2.08635
chr2	38522980	38524780	12.1362967405606	0	+	3.61058	4.42891
chr2	38779945	38781745	7.65126802549087	0	+	3.33808	3.77007
chr2	39080555	39082355	5.61245676453487	0	+	7.69802	9.48007
chr2	40765505	40767305	11.7666929390884	0	+	1.63498	2.48898
chr2	41750835	41752635	15.5308295391843	0	+	0.885613	0.622244
chr2	44379730	44381530	12.2768160266679	0	+	2.45247	2.52558
chr2	44381040	44382840	8.35961418395187	0	+	1.83935	1.90333
chr2	44943315	44945115	8.53210894162016	0	+	1.15811	1.64712
chr2	44959330	44961130	8.43832928688159	0	+	0.544993	0.732052
chr2	45013195	45014995	8.48405464561531	0	+	1.43061	1.79353
chr2	45080055	45081855	9.27396351917524	0	+	1.36248	1.20789
chr2	45591220	45593020	8.6218589104131	0	+	1.43061	1.53731
chr2	46584735	46586535	10.0876209498706	0	+	0.204372	0.366026
chr2	48803495	48805295	5.36237558757591	0	+	6.60803	9.04084
chr2	49226460	49228260	9.04666395808723	0	+	1.43061	1.68372
chr2	49306985	49308785	9.14025196744992	0	+	44.6894	33.6012
chr2	50120060	50121860	8.18818743312611	0	+	1.36248	1.86673
chr2	50151090	50152890	7.79139839990996	0	+	6.88053	11.4932
chr2	50893550	50895350	9.93421801253962	0	+	2.31622	2.01314
chr2	50904100	50905900	10.2421345616641	0	+	2.65684	2.45237
chr2	50942485	50944285	8.89436751193439	0	+	1.29436	1.3909
chr2	50994190	50995990	9.89238200708348	0	+	1.90747	2.08635
chr2	50995305	50997105	7.63775313649671	0	+	1.7031	2.01314
chr2	51322105	51323905	7.66532286790683	0	+	1.7031	2.19616
chr2	51608025	51609825	9.00000423993049	0	+	1.49873	2.30596
chr2	51868125	51869925	9.38229303001596	0	+	2.17997	1.3909
chr2	51927615	51929415	16.8097804797385	0	+	9.0605	11.2736
chr2	52816815	52818615	12.1994474847691	0	+	2.24809	2.34257
chr2	55062115	55063915	8.91826178820872	0	+	2.31622	2.67199
chr2	56322915	56324715	9.84098215694059	0	+	0.136248	0.439231
chr2	56651480	56653280	7.84825262761824	0	+	0	0
chr2	57089690	57091490	7.61928899073551	0	+	4.83681	6.80808
chr2	57090345	57092145	10.4153674306528	0	+	4.29182	6.14924
chr2	57106955	57108755	8.39787731549146	0	+	1.9756	1.68372
chr2	57108140	57109940	10.2971563055891	0	+	1.56685	2.15955
chr2	57481125	57482925	27.6837346776005	0	+	0.272496	0.109808
chr2	58456700	58458500	11.0488189372232	0	+	1.90747	2.15955
chr2	58477225	58479025	13.9479004173613	0	+	2.58871	3.44064
chr2	58480075	58481875	10.4895265661453	0	+	2.31622	1.50071
chr2	58905480	58907280	9.25107810630047	0	+	1.77123	1.09808
chr2	59068960	59070760	10.522071184655	0	+	2.17997	2.04975
chr2	59222830	59224630	9.21340697157012	0	+	1.63498	1.64712
chr2	59238990	59240790	8.72213964805029	0	+	2.17997	2.23276
chr2	59436695	59438495	7.76804265637448	0	+	2.79309	1.93994
chr2	59449925	59451725	5.4608052785093	0	+	5.85867	6.22244
chr2	59457760	59459560	8.0564252846114	0	+	2.11185	1.97654
chr2	59461000	59462800	10.9711803140205	0	+	1.90747	2.41577
chr2	59466620	59468420	9.59814846501842	0	+	2.24809	2.19616
chr2	59485520	59487320	8.87482745820401	0	+	1.9756	1.31769
chr2	59510715	59512515	8.5968589425475	0	+	1.83935	1.3543
chr2	59522670	59524470	7.98715688712898	0	+	1.43061	2.34257
chr2	59535560	59537360	10.1636908355048	0	+	2.52059	2.30596
chr2	59715755	59717555	3.55274217318658	0	+	2.58871	2.59878
chr2	59858470	59860270	10.4012657670959	0	+	3.13371	2.8184
chr2	59887475	59889275	12.0645382632114	0	+	3.81495	3.69686
chr2	59920505	59922305	8.07225113752109	0	+	2.38434	1.93994
chr2	59921990	59923790	12.2895436508642	0	+	2.17997	3.00141
chr2	59981130	59982930	7.64608899441407	0	+	2.58871	2.34257
chr2	60034210	60036010	7.74940204641045	0	+	2.58871	3.07462
chr2	61240630	61242430	11.6719956984679	0	+	1.90747	1.61051
chr2	62245700	62247500	9.08472658932171	0	+	1.36248	1.4641
chr2	63444575	63446375	7.99916049360886	0	+	0.0681241	0.0732052
chr2	64429355	64431155	8.50767931918209	0	+	0.544993	0.512436
chr2	65252225	65254025	7.97146801237585	0	+	1.7031	2.8184
chr2	65255880	65257680	7.78433403258689	0	+	2.24809	2.08635
chr2	65258830	65260630	13.3905457444906	0	+	4.08744	2.8916
chr2	65286455	65288255	9.42876850908203	0	+	1.49873	1.64712
chr2	65686065	65687865	9.68690392858992	0	+	2.11185	2.37917
chr2	66026490	66028290	12.0390157741732	0	+	0.953737	0.805257
chr2	66277395	66279195	8.27736907329545	0	+	1.36248	1.61051
chr2	66797390	66799190	9.66479687318961	0	+	0.408744	1.02487
chr2	68135165	68136965	8.59059441431199	0	+	1.77123	2.12295
chr2	68202850	68204650	7.54632728990935	0	+	2.31622	2.19616
chr2	68203485	68205285	6.31919700358387	0	+	1.83935	1.79353
chr2	68223065	68224865	8.62527450613327	0	+	2.31622	1.72032
chr2	68655935	68657735	10.3949764306444	0	+	1.49873	1.4275
chr2	68841235	68843035	7.7856857736255	0	+	1.63498	2.12295
chr2	68885180	68886980	9.68220487265872	0	+	1.77123	2.8184
chr2	69059505	69061305	8.61297517843556	0	+	1.49873	1.31769
chr2	69373080	69374880	7.94837321210526	0	+	1.29436	0.98827
chr2	69373550	69375350	8.47856118592911	0	+	1.43061	0.732052
chr2	70177510	70179310	7.7875706670786	0	+	3.6787	2.37917
chr2	70396570	70398370	8.1699590068619	0	+	2.58871	2.01314
chr2	70527185	70528985	8.07536402042798	0	+	3.47433	3.98968
chr2	70640180	70641980	7.66962797079938	0	+	1.7031	2.08635
chr2	70643270	70645070	9.32275667569559	0	+	2.04372	2.41577
chr2	70892435	70894235	6.74234819188477	0	+	8.99238	9.66308
chr2	71004545	71006345	9.48042670535053	0	+	1.22623	2.52558
chr2	71026230	71028030	12.261019176053	0	+	2.11185	2.8184
chr2	71049050	71050850	6.29033975505764	0	+	7.0849	9.9559
chr2	71049345	71051145	6.29033975505764	0	+	6.74428	9.66308
chr2	71173510	71175310	8.36555165523153	0	+	2.65684	2.74519
chr2	71191090	71192890	11.9165699727018	0	+	2.24809	2.70859
chr2	71463065	71464865	8.23348375106381	0	+	1.56685	2.63539
chr2	71466720	71468520	9.14376778492461	0	+	2.17997	2.37917
chr2	71487510	71489310	12.8484023278832	0	+	1.7031	2.34257
chr2	71493195	71494995	14.5838306061395	0	+	2.72496	4.68513
chr2	71541360	71543160	11.205638755791	0	+	2.65684	3.18443
chr2	71557405	71559205	17.3294997373964	0	+	2.38434	1.79353
chr2	71562540	71564340	12.6918079022795	0	+	2.24809	2.26936
chr2	71566390	71568190	7.64755439379866	0	+	2.24809	2.37917
chr2	71567725	71569525	8.03630030897272	0	+	2.17997	2.26936
chr2	71580275	71582075	7.77349213517256	0	+	2.24809	2.37917
chr2	71584545	71586345	15.5825567448132	0	+	1.90747	1.83013
chr2	71589055	71590855	9.48910054731267	0	+	3.33808	3.18443
chr2	71633740	71635540	7.77891337420948	0	+	2.52059	1.75692
chr2	71643100	71644900	12.3524603701631	0	+	1.9756	3.00141
chr2	71711005	71712805	7.56399849262203	0	+	5.24555	5.30738
chr2	71856260	71858060	9.10812158876005	0	+	1.22623	2.26936
chr2	72314095	72315895	6.17852137144079	0	+	7.42552	7.0277
chr2	72816505	72818305	8.69828577381995	0	+	8.92425	12.0056
chr2	72817090	72818890	8.69828577381995	0	+	14.851	17.7157
chr2	72818000	72819800	8.00812275363807	0	+	12.8754	13.7992
chr2	72822480	72824280	11.3406045944819	0	+	3.06558	3.07462
chr2	72833365	72835165	12.8807167885192	0	+	2.79309	2.8916
chr2	72860140	72861940	12.2239317682608	0	+	1.77123	1.90333
chr2	72875325	72877125	9.11533461026189	0	+	2.45247	2.48898
chr2	72891315	72893115	7.67900156883738	0	+	0.817489	2.04975
chr2	73322100	73323900	8.30541220146898	0	+	3.20183	2.63539
chr2	73729280	73731080	9.22525483843005	0	+	10.5592	11.6762
chr2	73747860	73749660	8.23122454882809	0	+	7.42552	9.51667
chr2	73748300	73750100	7.51543494614832	0	+	7.56177	10.2853
chr2	73910905	73912705	7.55289709671976	0	+	2.58871	2.37917
chr2	74663370	74665170	5.31932924286098	0	+	4.29182	6.29565
chr2	74885845	74887645	8.9013973061167	0	+	1.49873	1.57391
chr2	75469325	75471125	8.83825905911805	0	+	2.52059	2.56218
chr2	75471235	75473035	12.0080219730562	0	+	2.11185	4.2093
chr2	75497300	75499100	5.40018922295817	0	+	12.1261	14.641
chr2	75518915	75520715	14.0724621846546	0	+	2.24809	1.57391
chr2	75524510	75526310	9.00196273840584	0	+	3.81495	2.34257
chr2	75541020	75542820	9.95271455143754	0	+	6.33554	6.88129
chr2	75605250	75607050	12.7416427832607	0	+	3.88307	3.44064
chr2	75669835	75671635	6.49542714868058	0	+	6.53991	7.35712
chr2	75707555	75709355	12.8895840724089	0	+	2.58871	2.59878
chr2	75711355	75713155	13.6950653542313	0	+	2.58871	3.55045
chr2	75797625	75799425	12.4906696274529	0	+	2.52059	2.855
chr2	75867575	75869375	7.99456767723136	0	+	1.9756	2.12295
chr2	76207740	76209540	4.73151454694826	0	+	6.13117	9.73629
chr2	76849685	76851485	8.57650384593991	0	+	2.31622	2.26936
chr2	76896445	76898245	6.70383554877533	0	+	1.9756	2.08635
chr2	76896995	76898795	10.0664575618506	0	+	1.90747	2.34257
chr2	76953455	76955255	7.69778628982619	0	+	2.86121	2.56218
chr2	76984600	76986400	13.1067795178497	0	+	2.24809	3.14782
chr2	77175105	77176905	9.20828893622049	0	+	2.31622	2.15955
chr2	77249735	77251535	6.39075039240594	0	+	1.9756	2.37917
chr2	77254630	77256430	9.66339994229097	0	+	1.63498	2.08635
chr2	77343835	77345635	8.31888639754732	0	+	1.77123	1.75692
chr2	77424000	77425800	7.74898629461621	0	+	1.56685	2.45237
chr2	78121515	78123315	8.02242896950331	0	+	2.11185	1.64712
chr2	78344280	78346080	7.62121307141329	0	+	0	0.0366026
chr2	79208585	79210385	7.95130249452356	0	+	2.24809	2.59878
chr2	79218770	79220570	8.34427351922374	0	+	1.02186	1.72032
chr2	79776535	79778335	12.8319598090477	0	+	0.34062	0.109808
chr2	80478350	80480150	9.9833190058945	0	+	5.17743	5.49039
chr2	81688230	81690030	8.57768567253713	0	+	1.63498	1.83013
chr2	82755835	82757635	7.61885527167349	0	+	0.476868	0.292821
chr2	83253360	83255160	8.46040641107431	0	+	0.681241	0.512436
chr2	83531895	83533695	10.0198584905752	0	+	2.24809	3.18443
chr2	83549700	83551500	8.6905699183785	0	+	1.77123	2.56218
chr2	84509685	84511485	7.02545737065554	0	+	6.53991	7.24731
chr2	84577305	84579105	7.77089796211814	0	+	3.13371	3.03802
chr2	84596345	84598145	7.67488050487615	0	+	1.22623	1.50071
chr2	84601770	84603570	11.0141138402197	0	+	1.63498	1.68372
chr2	84613615	84615415	6.77450053063885	0	+	1.83935	2.04975
chr2	84614340	84616140	9.53422150994731	0	+	1.90747	2.48898
chr2	85091810	85093610	7.58238443615232	0	+	1.15811	0.878462
chr2	87320905	87322705	8.80200808463684	0	+	2.17997	2.30596
chr2	87355210	87357010	7.82775588946484	0	+	2.79309	2.63539
chr2	87374175	87375975	7.85452273848383	0	+	2.31622	2.70859
chr2	89402255	89404055	7.63371938905853	0	+	0.681241	0.475834
chr2	90399455	90401255	9.68672681910826	0	+	2.86121	1.86673
chr2	90518095	90519895	5.87407829059042	0	+	6.19929	9.66308
chr2	90518835	90520635	5.87407829059042	0	+	5.72242	9.51667
chr2	90686805	90688605	8.16803248932997	0	+	9.80987	8.5284
chr2	90744225	90746025	6.01461921306963	0	+	8.65176	11.054
chr2	90780265	90782065	6.74242506720257	0	+	13.7611	15.4463
chr2	90881970	90883770	5.6730000489576	0	+	2.11185	1.75692
chr2	90882350	90884150	6.39491575746916	0	+	1.9756	1.83013
chr2	90882645	90884445	8.2021611250602	0	+	2.04372	1.97654
chr2	91489770	91491570	5.51917284576571	0	+	9.60549	12.2619
chr2	91512930	91514730	9.49627984533624	0	+	1.43061	2.45237
chr2	91569805	91571605	6.03483093654411	0	+	17.6441	24.8166
chr2	91770565	91772365	7.38542526425167	0	+	3.54245	3.29423
chr2	91770745	91772545	7.38542526425167	0	+	3.6787	3.73346
chr2	91771145	91772945	7.38542526425167	0	+	4.15557	4.02629
chr2	91772885	91774685	11.1588884232086	0	+	2.72496	1.86673
chr2	91773200	91775000	7.12515036246227	0	+	2.52059	1.64712
chr2	91813195	91814995	5.67887627939331	0	+	1.43061	1.09808
chr2	91823365	91825165	8.05334893336853	0	+	2.17997	1.4275
chr2	91932940	91934740	18.2497542777449	0	+	0.749365	0.622244
chr2	91983140	91984940	13.3009308451436	0	+	1.29436	1.13468
chr2	92007405	92009205	16.5441502382271	0	+	0.817489	0.549039
chr2	92209955	92211755	5.70503080006173	0	+	2.79309	2.96481
chr2	92210190	92211990	7.59358678449276	0	+	2.86121	3.25763
chr2	92263220	92265020	10.9551460200073	0	+	3.20183	2.08635
chr2	92265045	92266845	12.6964671909623	0	+	1.7031	1.79353
chr2	92645165	92646965	8.09128775005319	0	+	2.86121	2.92821
chr2	93015590	93017390	11.7934872386838	0	+	1.29436	1.75692
chr2	93031185	93032985	13.8393057979823	0	+	1.63498	2.56218
chr2	93688645	93690445	7.62765504195523	0	+	2.45247	4.02629
chr2	93767240	93769040	9.13854016863069	0	+	2.79309	3.58705
chr2	93996800	93998600	6.54404131574176	0	+	6.74428	6.00282
chr2	95099805	95101605	9.1536926786486	0	+	0.204372	0.329423
chr2	97085505	97087305	8.66924310635562	0	+	0.476868	0.329423
chr2	98268690	98270490	8.20822137117933	0	+	0.136248	0.329423
chr2	98501860	98503660	103.02182881404	0	+	945.698	709.358
chr2	98503120	98504920	71.8832385164176	0	+	185.161	144.068
chr2	98504305	98506105	61.6135397646913	0	+	32.2908	21.8883
chr2	98506040	98507840	129.082282007441	0	+	4447.48	3221.94
chr2	98683890	98685690	7.66203857266521	0	+	0.953737	1.17128
chr2	101562580	101564380	9.77724838975952	0	+	1.02186	1.50071
chr2	101594905	101596705	8.20102257947537	0	+	1.63498	1.28109
chr2	101800980	101802780	9.08585472584826	0	+	1.08999	1.17128
chr2	101887845	101889645	8.04122767189749	0	+	0.749365	1.4641
chr2	101950055	101951855	9.29899843307411	0	+	1.49873	0.732052
chr2	101956450	101958250	8.06544395232645	0	+	1.43061	0.768654
chr2	101962560	101964360	12.8816508542321	0	+	1.02186	1.3909
chr2	101969980	101971780	10.4110428510482	0	+	1.83935	1.97654
chr2	102668680	102670480	9.7188657544838	0	+	0.613117	0.475834
chr2	103026335	103028135	7.69254004306192	0	+	0.817489	1.17128
chr2	103130010	103131810	8.25465823328282	0	+	1.43061	1.17128
chr2	103200220	103202020	8.05732138182259	0	+	2.24809	1.86673
chr2	103319890	103321690	8.04200430794429	0	+	1.7031	2.12295
chr2	103324080	103325880	4.96260086752732	0	+	3.9512	4.02629
chr2	103635480	103637280	12.4284478097869	0	+	6.40366	9.33366
chr2	103636520	103638320	12.1658058269645	0	+	13.2842	16.2882
chr2	103831820	103833620	12.1325328178516	0	+	2.79309	3.73346
chr2	103935760	103937560	11.523721755108	0	+	2.17997	2.56218
chr2	103962680	103964480	4.6196694192793	0	+	3.6787	4.06289
chr2	104059805	104061605	12.4996239529009	0	+	0.953737	1.50071
chr2	104211350	104213150	8.1261032483751	0	+	2.24809	2.70859
chr2	104655345	104657145	6.883927846903	0	+	6.67616	7.1009
chr2	104688625	104690425	5.14346759021825	0	+	4.97306	4.2825
chr2	105100800	105102600	8.06585351773707	0	+	1.43061	1.02487
chr2	105237175	105238975	8.62511103274424	0	+	2.45247	2.48898
chr2	105315655	105317455	9.14058262689533	0	+	1.15811	0.878462
chr2	105450400	105452200	8.2142894477808	0	+	1.22623	1.75692
chr2	105516805	105518605	9.52597663948006	0	+	1.7031	1.72032
chr2	105530590	105532390	9.41142715021647	0	+	2.52059	1.72032
chr2	105531215	105533015	10.8265966906969	0	+	2.11185	1.83013
